City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
290,Rudnogorsk,RU,2022-09-28 02:10:16,57.2639,103.7519,33.64,71,100,8.16
291,Ribeira Grande,PT,2022-09-28 02:10:17,38.5167,-28.7,70.32,68,33,11.45
292,Mogadishu,SO,2022-09-28 02:10:17,2.0371,45.3438,77.31,84,24,13.62
293,Hammerfest,NO,2022-09-28 02:10:18,70.6634,23.6821,48.65,66,0,3.44
294,Jawhar,SO,2022-09-28 02:10:14,2.7809,45.5005,74.71,87,31,11.05
295,Flinders,AU,2022-09-28 02:07:06,-34.5833,150.8552,69.19,76,23,4.0
296,Borogontsy,RU,2022-09-28 02:10:19,62.6683,131.1683,34.56,82,100,7.36
297,Riihimaki,FI,2022-09-28 02:10:20,60.7377,24.7773,44.15,99,11,5.1
298,Beyneu,KZ,2022-09-28 02:10:20,45.3167,55.2,61.52,52,83,11.92
299,Kruisfontein,ZA,2022-09-28 02:10:21,-34.0033,24.7314,60.89,95,96,5.26
300,Doha,QA,2022-09-28 02:09:26,25.2867,51.5333,85.98,56,0,10.36
301,Paragominas,BR,2022-09-28 02:10:22,-2.9667,-47.4833,74.08,75,5,3.2
302,Draguignan,FR,2022-09-28 02:10:23,43.5333,6.4667,64.06,55,100,13.8
303,Naron,ES,2022-09-28 02:10:23,43.5167,-8.1528,61.65,88,100,9.42
304,Kropotkin,RU,2022-09-28 02:10:24,45.4375,40.5756,63.61,47,100,7.96
305,Huron,US,2022-09-28 02:10:25,41.1501,-82.5499,54.72,88,46,10.07
306,Egvekinot,RU,2022-09-28 02:10:25,66.3167,-179.1667,28.44,83,100,9.19
307,Haradok,BY,2022-09-28 02:10:26,55.4624,29.9816,41.23,93,1,6.71
308,Bani Walid,LY,2022-09-28 02:09:20,31.7566,13.9942,76.78,71,100,7.43
309,Tura,IN,2022-09-28 02:10:27,25.5198,90.2201,79.05,79,90,2.01
310,Khandyga,RU,2022-09-28 02:10:28,62.6667,135.6,35.8,99,100,5.14
311,Wattegama,LK,2022-09-28 02:10:28,6.7989,81.4808,78.08,79,94,5.19
312,Plateros,MX,2022-09-28 02:10:29,23.2167,-102.85,61.92,58,100,8.48
313,Sola,VU,2022-09-28 02:10:30,-13.8833,167.55,80.42,76,16,13.94
314,Vanimo,PG,2022-09-28 02:10:30,-2.6741,141.3028,85.53,65,100,5.68
315,Basoko,CD,2022-09-28 02:10:31,1.2391,23.616,69.85,97,81,3.24
316,Kingaroy,AU,2022-09-28 02:10:31,-26.5333,151.8333,71.83,62,100,9.46
317,Seymchan,RU,2022-09-28 02:10:32,62.8833,152.4333,38.44,61,53,3.74
318,Saskylakh,RU,2022-09-28 02:10:33,71.9167,114.0833,27.23,93,78,5.88
319,Itarema,BR,2022-09-28 02:10:33,-2.9248,-39.9167,78.03,80,0,16.35
320,Port-Gentil,GA,2022-09-28 02:10:34,-0.7193,8.7815,75.74,86,100,5.37
321,Amahai,ID,2022-09-28 02:08:08,-3.3333,128.9167,84.79,66,93,4.7
322,Petropavlovsk-Kamchatskiy,RU,2022-09-28 02:11:35,53.0452,158.6483,54.19,50,40,15.66
323,Daloa,CI,2022-09-28 02:11:36,6.8774,-6.4502,68.99,99,98,1.57
324,Vilcun,CL,2022-09-28 02:11:37,-38.65,-72.2333,47.14,89,0,2.42
325,Nuuk,GL,2022-09-28 02:11:37,64.1835,-51.7216,43.41,93,100,9.22
326,Abu Samrah,SY,2022-09-28 02:11:38,35.3029,37.1841,64.02,55,0,5.14
327,Bartica,GY,2022-09-28 02:11:39,6.4,-58.6167,77.32,91,88,2.75
328,Japura,ID,2022-09-28 02:11:39,-0.3167,102.35,80.6,82,100,1.52
329,Hasaki,JP,2022-09-28 02:11:40,35.7333,140.8333,79.29,62,7,19.19
330,Matara,LK,2022-09-28 02:11:40,5.9485,80.5353,80.01,80,85,11.1
331,Kamenka,RU,2022-09-28 02:11:41,51.3223,42.7678,57.92,83,100,13.62
332,Bethanien,NA,2022-09-28 02:11:41,-26.502,17.1583,62.96,28,96,1.79
333,Taga,RO,2022-09-28 02:11:42,46.95,24.05,52.32,97,58,0.4
334,Badvel,IN,2022-09-28 02:11:42,14.75,79.05,83.97,67,70,3.94
335,Komsomolskiy,UZ,2022-09-28 02:11:43,40.4272,71.7189,57.92,58,0,6.91
336,Puerto Rico,AR,2022-09-28 02:11:18,-26.796,-55.024,64.69,93,98,2.28
337,Patacamaya,BO,2022-09-28 02:11:44,-17.2333,-67.9167,45.82,42,1,3.56
338,El Campo,US,2022-09-28 02:11:44,29.1966,-96.2697,75.87,46,0,0.0
339,Kalmunai,LK,2022-09-28 02:11:45,7.4167,81.8167,80.15,78,100,5.17
340,Zunheboto,IN,2022-09-28 02:11:46,25.9667,94.5167,68.85,87,23,0.83
341,Mount Gambier,AU,2022-09-28 02:08:46,-37.8333,140.7667,55.13,71,85,10.74
342,Lavrentiya,RU,2022-09-28 02:11:47,65.5833,-171.0,38.59,80,100,10.31
343,Tautira,PF,2022-09-28 02:11:47,-17.7333,-149.15,77.5,77,23,13.67
344,Palmer,US,2022-09-28 02:11:48,42.1584,-72.3287,57.24,78,20,8.05
345,Kholodnyy,RU,2022-09-28 02:11:48,62.7167,147.95,32.76,72,51,4.03
346,Tiksi,RU,2022-09-28 02:11:49,71.6872,128.8694,32.04,90,100,18.3
347,Arman,RU,2022-09-28 02:11:50,59.7,150.1667,50.02,73,100,14.29
348,Uribia,CO,2022-09-28 02:11:50,11.7139,-72.266,83.35,75,70,5.66
349,Mamallapuram,IN,2022-09-28 02:11:51,12.6264,80.1722,82.45,72,88,5.12
350,Kayes,ML,2022-09-28 02:11:52,14.0,-11.0,78.46,75,100,2.95
351,Iskateley,RU,2022-09-28 02:11:52,67.6803,53.1512,27.37,69,25,7.07
352,Diu,IN,2022-09-28 02:11:53,20.7141,70.9822,76.95,80,9,5.68
353,Vao,NC,2022-09-28 02:11:54,-22.6667,167.4833,74.84,74,26,9.64
354,Kirakira,SB,2022-09-28 02:11:55,-10.4544,161.9205,84.7,64,89,8.57
355,Caravelas,BR,2022-09-28 02:11:55,-17.7125,-39.2481,73.56,86,0,8.5
356,Te Anau,NZ,2022-09-28 02:11:56,-45.4167,167.7167,52.65,82,100,1.88
357,Curup,ID,2022-09-28 02:11:56,-3.4667,102.5333,76.66,73,80,2.57
358,Straja,RO,2022-09-28 02:11:57,47.9167,25.55,53.19,87,99,4.9
359,Bireun,ID,2022-09-28 02:11:58,5.203,96.7009,79.18,79,100,2.93
360,Santarem,BR,2022-09-28 02:11:58,-2.4431,-54.7083,78.93,94,0,1.14
361,Acapulco,MX,2022-09-28 02:11:59,16.8634,-99.8901,82.22,78,100,2.3
362,Kangundo,KE,2022-09-28 02:11:59,-1.2979,37.3471,53.94,91,69,1.19
363,Saldanha,ZA,2022-09-28 02:12:00,-33.0117,17.9442,44.65,87,100,8.52
364,Ulaanbaatar,MN,2022-09-28 02:12:01,47.9077,106.8832,57.33,30,40,0.0
365,Hillsborough,US,2022-09-28 02:12:02,37.5741,-122.3794,70.02,80,40,20.71
366,Asau,RO,2022-09-28 02:13:02,46.4333,26.4,52.72,86,81,5.14
367,Omboue,GA,2022-09-28 02:13:04,-1.5746,9.2618,74.1,91,100,3.78
368,Santa Isabel,BR,2022-09-28 02:13:04,-23.3156,-46.2214,61.9,96,100,2.06
369,Barra Dos Coqueiros,BR,2022-09-28 02:13:05,-10.9089,-37.0386,77.02,78,0,5.75
370,Hwange,ZW,2022-09-28 02:13:05,-18.3693,26.5019,74.01,33,11,5.3
371,Comodoro Rivadavia,AR,2022-09-28 02:12:45,-45.8667,-67.5,48.06,49,0,4.61
372,Bull Savanna,JM,2022-09-28 02:13:07,17.8868,-77.5902,77.16,88,96,6.69
373,Namatanai,PG,2022-09-28 02:13:07,-3.6667,152.4333,85.06,64,96,12.33
374,Fairbanks,US,2022-09-28 02:10:32,64.8378,-147.7164,42.1,88,100,6.91
375,Yatou,CN,2022-09-28 02:13:08,37.15,122.3833,70.86,63,100,4.88
376,Klaksvik,FO,2022-09-28 02:13:08,62.2266,-6.589,45.52,94,100,20.89
377,Srednekolymsk,RU,2022-09-28 02:13:09,67.45,153.6833,35.67,52,90,13.02
378,Provideniya,RU,2022-09-28 02:13:10,64.3833,-173.3,41.36,81,100,8.99
379,Alihe,CN,2022-09-28 02:13:11,50.5667,123.7167,50.02,33,0,5.97
380,Catalao,BR,2022-09-28 02:13:11,-18.1658,-47.9464,66.97,88,95,3.02
381,Manavalakurichi,IN,2022-09-28 02:13:13,8.1333,77.3,78.98,80,100,13.35
382,Satu Mare,RO,2022-09-28 02:13:13,47.8,22.8833,57.15,94,75,13.8
383,Nosy Varika,MG,2022-09-28 02:13:14,-20.5833,48.5333,64.15,91,34,4.47
384,Pokoynoye,RU,2022-09-28 02:13:14,44.8097,44.2517,60.28,97,100,4.5
385,Boende,CD,2022-09-28 02:13:15,-0.2167,20.8667,70.47,97,100,2.53
386,Cartagena,CO,2022-09-28 02:12:21,10.3997,-75.5144,83.82,79,40,4.61
387,Yarada,IN,2022-09-28 02:13:16,17.65,83.2667,80.92,100,40,4.61
388,Porto Walter,BR,2022-09-28 02:13:17,-8.2686,-72.7439,78.04,64,1,1.68
389,Batagay,RU,2022-09-28 02:13:18,67.6333,134.6333,30.79,82,100,4.25
390,Viseu,PT,2022-09-28 02:13:18,40.661,-7.9097,52.74,94,23,2.1
391,Kholtoson,RU,2022-09-28 02:12:12,50.2981,103.3097,47.35,78,100,4.88
392,Ifanadiana,MG,2022-09-28 02:13:19,-21.3,47.6333,61.59,84,96,1.59
393,Zhigansk,RU,2022-09-28 02:13:20,66.7697,123.3711,31.64,76,100,6.96
394,Necochea,AR,2022-09-28 02:11:50,-38.5473,-58.7368,41.74,72,0,2.08
395,Mitsamiouli,KM,2022-09-28 02:13:21,-11.3847,43.2844,74.37,75,83,3.13
396,Amparafaravola,MG,2022-09-28 02:13:22,-17.5833,48.2167,50.83,97,14,4.21
397,Luis Correia,BR,2022-09-28 02:13:22,-2.8792,-41.6669,78.6,81,34,13.44
398,Rabaul,PG,2022-09-28 02:13:23,-4.1967,152.1721,82.89,69,100,6.51
399,Panguna,PG,2022-09-28 02:13:24,-6.3164,155.4848,81.46,57,88,5.14
400,Nambucca Heads,AU,2022-09-28 02:13:24,-30.65,153.0,81.18,61,4,7.2
401,Zeya,RU,2022-09-28 02:13:25,53.75,127.2667,44.06,61,6,6.38
402,Port Hedland,AU,2022-09-28 02:13:26,-20.3167,118.5667,89.65,18,17,11.5
403,Wenling,CN,2022-09-28 02:13:27,28.3669,121.36,76.26,85,97,7.18
404,Pacific Grove,US,2022-09-28 02:13:28,36.6177,-121.9166,70.25,85,0,10.0
405,Niamey,NE,2022-09-28 02:13:28,13.5137,2.1098,80.89,65,0,3.44
406,Cockburn Town,TC,2022-09-28 02:10:50,21.4612,-71.1419,82.47,81,17,19.33
407,Broome,US,2022-09-28 02:13:30,42.2506,-75.833,53.2,91,100,8.05
408,Avera,US,2022-09-28 02:13:30,33.194,-82.5271,65.37,38,100,7.94
409,Plouzane,FR,2022-09-28 02:13:31,48.3833,-4.6167,59.18,97,100,19.57
410,Sioux Lookout,CA,2022-09-28 02:14:31,50.1001,-91.917,32.07,93,20,2.3
411,Shangzhi,CN,2022-09-28 02:14:32,45.2167,127.9667,70.18,54,80,18.21
412,Gannan,CN,2022-09-28 02:14:32,47.9147,123.5031,58.59,24,91,13.35
413,Chumikan,RU,2022-09-28 02:14:33,54.7183,135.315,39.22,97,100,12.03
414,Novoilinsk,RU,2022-09-28 02:14:33,51.6829,108.7143,44.29,51,100,6.2
415,Marzuq,YE,2022-09-28 02:14:34,14.4,46.4667,74.07,27,17,3.98
416,Wajir,KE,2022-09-28 02:14:34,1.7471,40.0573,74.12,67,8,14.63
417,Shiloh,US,2022-09-28 02:14:35,38.5614,-89.8973,63.09,63,20,4.61
418,La Asuncion,VE,2022-09-28 02:14:35,11.0333,-63.8628,82.13,89,100,10.36
419,Monrovia,LR,2022-09-28 02:14:36,6.3005,-10.7969,76.19,89,98,4.92
420,Honiara,SB,2022-09-28 02:14:37,-9.4333,159.95,86.47,58,81,6.93
421,Denpasar,ID,2022-09-28 02:14:37,-8.65,115.2167,83.86,74,40,4.61
422,Lerwick,GB,2022-09-28 02:14:38,60.1545,-1.1494,51.8,91,55,11.05
423,Sao Francisco,BR,2022-09-28 02:14:38,-15.9486,-44.8644,78.12,52,32,5.28
424,Vilhena,BR,2022-09-28 02:14:39,-12.7406,-60.1458,71.73,87,99,5.91
425,Kodinar,IN,2022-09-28 02:14:40,20.7903,70.7031,76.48,82,22,7.34
426,Amuntai,ID,2022-09-28 02:14:40,-2.4177,115.2494,88.29,56,38,1.59
427,Maceio,BR,2022-09-28 02:13:58,-9.6658,-35.7353,71.04,88,20,0.0
428,Klamath Falls,US,2022-09-28 02:10:09,42.2249,-121.7817,69.96,25,0,10.36
429,Divo,CI,2022-09-28 02:14:41,5.8397,-5.36,70.66,99,100,2.68
430,Durres,AL,2022-09-28 02:14:42,41.3231,19.4414,62.78,76,7,9.95
431,Lensk,RU,2022-09-28 02:14:42,60.7253,114.9278,34.43,70,100,3.42
432,Tarata,BO,2022-09-28 02:14:43,-17.6167,-66.0167,62.08,61,4,4.18
433,Gigmoto,PH,2022-09-28 02:14:43,13.7796,124.39,85.3,71,85,1.45
434,Matata,NZ,2022-09-28 02:14:44,-37.8833,176.75,63.84,61,100,8.55
435,Santa Cruz De La Palma,ES,2022-09-28 02:14:44,28.6835,-17.7642,72.14,73,20,10.36
436,Aguimes,ES,2022-09-28 02:13:16,27.9054,-15.4461,68.67,83,40,15.01
437,La Ronge,CA,2022-09-28 02:14:45,55.1001,-105.2842,62.85,48,40,8.05
438,Buraydah,SA,2022-09-28 02:14:45,26.326,43.975,70.25,18,0,7.4
439,Ilhabela,BR,2022-09-28 02:14:46,-23.7781,-45.3581,67.84,89,100,4.41
440,Sinnamary,GF,2022-09-28 02:14:46,5.3833,-52.95,78.84,87,97,10.54
441,Kiruna,SE,2022-09-28 02:14:47,67.8557,20.2251,38.32,87,100,1.14
442,Primorsk,UA,2022-09-28 02:14:47,46.7348,36.3443,64.62,74,100,13.69
443,Ushtobe,KZ,2022-09-28 02:14:48,45.2514,77.9838,59.97,34,100,5.44
444,Latung,PH,2022-09-28 02:14:49,5.5,120.8833,83.59,71,100,4.81
445,Tadine,NC,2022-09-28 02:14:49,-21.55,167.8833,77.88,71,13,9.19
446,Amga,RU,2022-09-28 02:14:50,60.8953,131.9608,34.81,78,100,9.06
447,Khandbari,NP,2022-09-28 02:14:50,27.3747,87.2039,71.49,86,71,0.11
448,Beloha,MG,2022-09-28 02:14:51,-25.1667,45.05,67.21,91,10,12.39
449,Lumberton,US,2022-09-28 02:12:02,34.6182,-79.0086,66.51,63,0,3.44
450,Narsaq,GL,2022-09-28 02:14:52,60.9167,-46.05,43.02,95,100,2.53
451,Valparaiso,CL,2022-09-28 02:12:09,-33.0393,-71.6273,51.44,93,0,4.61
452,Corn Island,NI,2022-09-28 02:14:53,12.1694,-83.0418,83.95,70,100,5.75
453,Forbes,AU,2022-09-28 02:14:53,-33.3833,148.0167,53.35,77,100,2.66
454,Harper,LR,2022-09-28 02:14:54,4.375,-7.7169,75.36,90,74,10.89
455,Constitucion,CL,2022-09-28 02:12:48,-35.3333,-72.4167,52.74,81,0,4.59
456,Cururupu,BR,2022-09-28 02:10:35,-1.8283,-44.8683,75.02,91,12,4.32
457,Myitkyina,MM,2022-09-28 02:14:55,25.3833,97.4,78.03,88,100,2.01
458,Methoni,GR,2022-09-28 02:14:56,36.8197,21.7049,71.22,83,51,7.29
459,Youghal,IE,2022-09-28 02:15:56,51.95,-7.8506,50.09,100,99,12.44
460,Cabo Rojo,PR,2022-09-28 02:15:57,18.0866,-67.1457,78.98,89,100,6.62
461,Bossangoa,CF,2022-09-28 02:15:58,6.4926,17.4552,65.89,98,100,1.12
462,Darhan,MN,2022-09-28 02:15:58,49.4867,105.9228,46.47,59,100,0.22
463,Santa Fe,AR,2022-09-28 02:13:39,-31.6333,-60.7,64.02,67,75,1.01
464,Saint-Augustin,CA,2022-09-28 02:15:59,51.226,-58.6502,55.42,96,100,4.07
465,Tabuk,PH,2022-09-28 02:16:00,17.4189,121.4443,83.5,75,74,3.51
466,Dawson Creek,CA,2022-09-28 02:16:00,55.7666,-120.2362,58.64,58,0,4.61
467,Tomatlan,MX,2022-09-28 02:16:01,19.9333,-105.25,77.77,92,26,1.28
468,Talnakh,RU,2022-09-28 02:16:01,69.4865,88.3972,20.41,74,52,3.98
469,Yeppoon,AU,2022-09-28 02:16:02,-23.1333,150.7333,78.58,62,100,4.27
470,Byron Bay,AU,2022-09-28 02:16:03,-28.65,153.6167,80.71,60,81,10.92
471,Portree,GB,2022-09-28 02:16:03,57.4129,-6.1942,45.52,93,97,7.85
472,Scottsbluff,US,2022-09-28 02:11:07,41.8666,-103.6672,66.78,47,0,8.05
473,Fallon,US,2022-09-28 02:16:05,39.4735,-118.7774,84.07,18,75,12.66
474,Mayor Pablo Lagerenza,PY,2022-09-28 02:16:05,-19.9309,-60.7718,76.6,76,98,9.82
475,Bamboo,JM,2022-09-28 02:16:06,18.3922,-77.2643,72.55,88,98,5.61
476,Kibala,TD,2022-09-28 02:16:07,9.1104,18.3463,69.96,97,100,2.37
477,Lompoc,US,2022-09-28 02:13:57,34.6391,-120.4579,69.01,88,0,8.05
478,Nha Trang,VN,2022-09-28 02:16:07,12.25,109.1833,86.0,62,100,2.3
479,Evensk,RU,2022-09-28 02:16:09,61.95,159.2333,43.2,58,39,15.77
480,Ahipara,NZ,2022-09-28 02:16:10,-35.1667,173.1667,63.14,70,97,11.99
481,Shahreza,IR,2022-09-28 02:16:11,32.0339,51.8794,60.49,19,0,1.57
482,Gimbi,ET,2022-09-28 02:16:12,9.1667,35.8333,51.53,95,11,2.64
483,Mungaa,TZ,2022-09-28 02:16:13,-4.9667,34.8833,56.7,80,22,9.84
484,Yilan,TW,2022-09-28 02:16:14,24.757,121.753,93.02,62,0,5.84
485,Vuktyl,RU,2022-09-28 02:16:15,63.8567,57.3094,28.53,69,6,0.87
486,Genhe,CN,2022-09-28 02:16:16,50.7833,121.5167,48.02,30,0,2.62
487,Kyra,RU,2022-09-28 02:16:17,49.5776,111.9753,49.35,52,100,6.82
488,Makakilo City,US,2022-09-28 02:16:17,21.3469,-158.0858,84.56,52,40,14.97
489,Cinco Esquinas,CR,2022-09-28 02:16:18,10.1037,-84.1678,62.73,85,75,2.3
490,Punta Alta,AR,2022-09-28 02:16:19,-38.8759,-62.0736,47.89,44,0,9.24
491,Quatre Cocos,MU,2022-09-28 02:16:19,-20.2078,57.7625,71.71,65,93,12.88
492,Severomuysk,RU,2022-09-28 02:16:20,56.1481,113.4267,22.44,71,94,4.56
493,Hervey Bay,AU,2022-09-28 02:16:21,-25.2986,152.8535,72.43,77,100,11.48
494,Talcahuano,CL,2022-09-28 02:12:11,-36.7167,-73.1167,53.28,94,0,2.3
495,Calama,CL,2022-09-28 02:16:23,-22.4667,-68.9333,46.89,17,0,3.44
496,Tevaitoa,PF,2022-09-28 02:16:24,-16.7833,-151.5,79.0,71,3,13.73
497,Dourbali,TD,2022-09-28 02:16:25,11.8091,15.8632,74.98,85,100,4.14
498,Rizhao,CN,2022-09-28 02:16:26,35.4275,119.4553,72.43,62,100,5.57
499,Qabaqcol,AZ,2022-09-28 02:16:27,41.72,46.2647,55.44,42,36,1.59
500,Fort Nelson,CA,2022-09-28 02:15:30,58.8053,-122.7002,58.59,72,75,3.44
501,Tokur,RU,2022-09-28 02:16:28,53.1333,132.9,31.91,97,100,5.64
502,Gamba,GA,2022-09-28 02:16:29,-2.65,10.0,74.62,86,100,6.42
503,Liloy,PH,2022-09-28 02:16:29,8.1144,122.6594,83.93,67,100,1.25
504,Nome,US,2022-09-28 02:16:30,64.5011,-165.4064,45.16,81,75,4.61
505,Dhangadhi,NP,2022-09-28 02:16:30,28.7079,80.5961,76.08,81,0,0.65
506,Bara,NG,2022-09-28 02:16:31,10.3744,10.7288,71.8,87,100,6.64
507,Nema,RU,2022-09-28 02:17:32,57.5067,50.5011,28.04,83,54,9.33
508,Marystown,CA,2022-09-28 02:15:06,47.1666,-55.1483,62.73,92,100,17.92
509,Funadhoo,MV,2022-09-28 02:17:33,6.15,73.2667,82.08,67,99,15.08
510,Hovd,MN,2022-09-28 02:17:35,48.0056,91.6419,51.73,36,100,6.71
511,Bilibino,RU,2022-09-28 02:17:35,68.0546,166.4372,27.9,60,7,1.74
512,Shizunai,JP,2022-09-28 02:17:36,42.3339,142.3669,67.59,66,100,4.79
513,Isangel,VU,2022-09-28 02:17:37,-19.55,169.2667,81.45,65,4,7.94
514,Pingyin,CN,2022-09-28 02:17:37,36.2831,116.4453,76.42,39,5,9.42
515,Vardo,NO,2022-09-28 02:17:38,70.3705,31.1107,44.58,93,100,8.05
516,Yerofey Pavlovich,RU,2022-09-28 02:17:38,53.9667,121.9667,38.71,60,0,3.87
517,Madison Heights,US,2022-09-28 02:17:39,42.4859,-83.1052,54.97,83,100,6.91
518,Kholmogory,RU,2022-09-28 02:17:40,64.2229,41.656,34.09,90,93,5.21
519,Abalak,RU,2022-09-28 02:17:40,58.1286,68.5944,25.75,92,97,7.11
520,Alofi,NU,2022-09-28 02:17:41,-19.0595,-169.9187,78.69,78,40,11.5
521,Unai,BR,2022-09-28 02:17:42,-16.3575,-46.9061,77.29,60,73,2.64
522,Kardamaina,GR,2022-09-28 02:17:43,36.7814,27.1425,72.88,83,20,16.11
523,Linden,GY,2022-09-28 02:17:45,6.0,-58.3,75.13,95,93,3.22
524,Dicabisagan,PH,2022-09-28 02:17:45,17.0818,122.4157,85.26,71,59,2.08
525,Krasnoselkup,RU,2022-09-28 02:17:47,65.7,82.4667,26.53,68,100,8.57
526,Along,IN,2022-09-28 02:17:48,28.1667,94.7667,78.26,78,27,0.96
527,Bilma,NE,2022-09-28 02:17:48,18.6853,12.9164,87.8,14,8,6.04
528,Graaff-Reinet,ZA,2022-09-28 02:17:49,-32.2522,24.5308,60.93,90,4,1.14
529,Orlik,RU,2022-09-28 02:17:50,52.5178,99.825,42.51,77,100,6.78
530,Prince Rupert,CA,2022-09-28 02:17:50,54.3161,-130.3201,59.09,96,100,6.91
531,Kassala,SD,2022-09-28 02:17:51,15.451,36.4,82.2,62,2,7.09
532,Toulon,FR,2022-09-28 02:17:52,43.1167,5.9333,63.0,69,0,13.8
533,Zheleznodorozhnyy,RU,2022-09-28 02:17:52,55.7503,38.0042,46.62,90,100,10.4
534,Merritt Island,US,2022-09-28 02:15:59,28.5392,-80.672,79.09,86,20,6.91
535,Hirado,JP,2022-09-28 02:15:09,33.3597,129.5531,77.4,73,93,20.36
536,Hamina,FI,2022-09-28 02:17:54,60.5697,27.1979,47.48,87,36,11.45
537,Nemuro,JP,2022-09-28 02:17:55,43.3236,145.575,62.38,73,100,6.31
538,Padang,ID,2022-09-28 02:17:55,-0.9492,100.3543,73.45,78,96,3.04
539,Maarianhamina,AX,2022-09-28 02:17:56,60.0973,19.9348,51.66,87,0,9.22
540,Houma,US,2022-09-28 02:13:08,29.5958,-90.7195,71.01,60,0,6.91
541,Shebalino,RU,2022-09-28 02:17:57,51.2917,85.6772,45.72,69,100,6.76
542,Catia La Mar,VE,2022-09-28 02:17:58,10.6038,-67.0303,82.99,81,40,3.44
543,Guamuchil,MX,2022-09-28 02:17:59,25.4667,-108.1,79.75,83,1,2.37
544,Houthulst,BE,2022-09-28 02:18:01,50.9637,2.8986,51.67,76,17,1.99
545,San Carlos,VE,2022-09-28 02:18:01,9.6612,-68.5827,74.43,95,100,2.68
546,Yashkul,RU,2022-09-28 02:18:02,46.1711,45.3435,61.99,82,100,7.56
547,North Myrtle Beach,US,2022-09-28 02:18:03,33.816,-78.68,67.1,83,0,0.0
548,Charyshskoye,RU,2022-09-28 02:18:04,51.3978,83.5598,45.86,86,100,7.87
549,Batemans Bay,AU,2022-09-28 02:18:05,-35.7167,150.1833,60.1,97,100,10.98
550,Eldama Ravine,KE,2022-09-28 02:18:06,0.0516,35.7308,51.78,70,64,4.7
551,Yuancheng,CN,2022-09-28 02:18:07,36.652,107.7896,64.31,52,0,6.11
552,Mecca,SA,2022-09-28 02:15:11,21.4267,39.8261,83.43,38,1,3.2
553,Manzini,SZ,2022-09-28 02:18:08,-26.25,31.5,68.31,88,98,1.66
554,Odate,JP,2022-09-28 02:19:09,40.2686,140.5683,68.14,64,0,3.44
555,Cakovec,HR,2022-09-28 02:19:10,46.3844,16.4339,52.93,83,100,3.22
556,Erenhot,CN,2022-09-28 02:19:11,43.6475,111.9767,72.9,15,10,13.58
557,Raudeberg,NO,2022-09-28 02:19:11,61.9875,5.1352,54.86,65,100,4.41
558,Hattiesburg,US,2022-09-28 02:19:12,31.3271,-89.2903,66.65,57,0,5.75
559,Turukhansk,RU,2022-09-28 02:19:13,65.8167,87.9833,26.71,69,39,9.24
560,Nuevo Progreso,MX,2022-09-28 02:19:14,23.1667,-97.95,77.47,65,30,4.0
561,Sao Joao Da Barra,BR,2022-09-28 02:19:15,-21.6403,-41.0511,71.73,95,98,8.01
562,Kailua,US,2022-09-28 02:18:56,21.4022,-157.7394,86.02,64,0,11.5
563,Teluknaga,ID,2022-09-28 02:19:16,-6.0989,106.6381,87.98,62,20,4.61
564,Codajas,BR,2022-09-28 02:19:20,-3.8367,-62.0569,83.73,57,95,2.21
565,Casablanca,MA,2022-09-28 02:15:48,33.5928,-7.6192,71.33,64,7,5.99
566,Paidha,UG,2022-09-28 02:19:21,2.4167,30.9855,58.78,89,97,4.81
567,Sosnovka,RU,2022-09-28 02:19:22,56.255,51.2842,31.08,75,100,9.4
568,San Ramon,US,2022-09-28 02:14:57,37.7799,-121.978,71.94,65,0,9.22
569,Araouane,ML,2022-09-28 02:19:23,18.9048,-3.5265,94.77,15,7,4.99
570,Eregli,TR,2022-09-28 02:19:24,37.5133,34.0467,59.36,44,12,0.49
571,Whitehorse,CA,2022-09-28 02:19:25,60.7161,-135.0538,52.57,37,20,8.05
572,Magadan,RU,2022-09-28 02:18:23,59.5667,150.8,49.53,83,100,24.61
573,Pangkalanbuun,ID,2022-09-28 02:19:26,-2.6833,111.6167,84.06,70,100,4.03
574,College,US,2022-09-28 02:19:26,64.8569,-147.8028,42.08,89,75,6.91
575,Nishihara,JP,2022-09-28 02:19:27,26.1842,127.7558,87.46,72,40,8.05
576,Axim,GH,2022-09-28 02:19:28,4.8699,-2.2405,74.5,92,92,7.63
577,Nabire,ID,2022-09-28 02:19:29,-3.3667,135.4833,83.07,73,100,3.33
578,Waitati,NZ,2022-09-28 02:19:29,-45.75,170.5667,55.8,78,99,6.62
579,Slave Lake,CA,2022-09-28 02:15:07,55.2834,-114.769,62.58,67,0,6.91
